Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of protein modification process (GO:0031399),1/51,0.6136210970702345,0.8632982745524208,0,0,1.0641847826086956,0.5197240601801801,HSPB1
GO_Biological_Process_2021,positive regulation of actin filament bundle assembly (GO:0032233),1/51,0.6136210970702345,0.8632982745524208,0,0,1.0641847826086956,0.5197240601801801,PAK1
GO_Biological_Process_2021,neuron migration (GO:0001764),1/50,0.6063398885560332,0.8632982745524208,0,0,1.0859582963620231,0.5433207667028247,MARK1
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),2/112,0.6150424015499322,0.8632982745524208,0,0,0.967104285360416,0.4700746430670172,PAK1;PSME1
GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),2/112,0.6150424015499322,0.8632982745524208,0,0,0.967104285360416,0.4700746430670172,CAPG;DNM1L
GO_Biological_Process_2021,regulation of cellular amine metabolic process (GO:0033238),1/51,0.6136210970702345,0.8632982745524208,0,0,1.0641847826086956,0.5197240601801801,PSME1
GO_Biological_Process_2021,phosphorylation (GO:0016310),7/400,0.6089877545112622,0.8632982745524208,0,0,0.946578943668902,0.469462565816869,BRSK1;PAK1;PICK1;ILK;PAK3;PDK2;MARK1
GO_Biological_Process_2021,iron ion transport (GO:0006826),1/50,0.6063398885560332,0.8632982745524208,0,0,1.0859582963620231,0.5433207667028247,TF
GO_Biological_Process_2021,neuron projection development (GO:0031175),3/171,0.6139415919199367,0.8632982745524208,0,0,0.9495999219359876,0.4632675281228255,PAK1;PAK3;GAS7
GO_Biological_Process_2021,chloride transmembrane transport (GO:1902476),1/50,0.6063398885560332,0.8632982745524208,0,0,1.0859582963620231,0.5433207667028247,ANO6
GO_Biological_Process_2021,positive regulation of cell morphogenesis involved in differentiation (GO:0010770),1/50,0.6063398885560332,0.8632982745524208,0,0,1.0859582963620231,0.5433207667028247,ILK
GO_Biological_Process_2021,regulation of interleukin-12 production (GO:0032655),1/51,0.6136210970702345,0.8632982745524208,0,0,1.0641847826086956,0.5197240601801801,RIPK2
GO_Biological_Process_2021,regulation of Wnt signaling pathway (GO:0030111),2/111,0.6101574556367451,0.8632982745524208,0,0,0.9760267979901508,0.4821945528129534,MACF1;TSC2
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),2/111,0.6101574556367451,0.8632982745524208,0,0,0.9760267979901508,0.4821945528129534,PAK1;PSME1
GO_Biological_Process_2021,regulation of substrate adhesion-dependent cell spreading (GO:1900024),1/51,0.6136210970702345,0.8632982745524208,0,0,1.0641847826086956,0.5197240601801801,ILK
GO_Biological_Process_2021,DNA duplex unwinding (GO:0032508),1/51,0.6136210970702345,0.8632982745524208,0,0,1.0641847826086956,0.5197240601801801,DHX9
GO_Biological_Process_2021,response to endoplasmic reticulum stress (GO:0034976),2/110,0.6052255118995052,0.8632982745524208,0,0,0.9851145423352508,0.4946793492191527,TMX1;UBXN6
GO_Biological_Process_2021,regulation of cytoskeleton organization (GO:0051493),2/112,0.6150424015499322,0.8632982745524208,0,0,0.967104285360416,0.4700746430670172,PAK1;PAK3
GO_Biological_Process_2021,regulation of epithelial cell migration (GO:0010632),1/51,0.6136210970702345,0.8632982745524208,0,0,1.0641847826086956,0.5197240601801801,MACF1
KEGG_2021_Human,Inositol phosphate metabolism,4/73,0.0459647059865991,0.8667630271758696,0,0,3.1069287274171136,9.56897211722517,PLCH1;PLCD3;PLCD4;PLCD1
GO_Biological_Process_2021,regulation of intrinsic apoptotic signaling pathway (GO:2001242),1/52,0.6207679886078132,0.8676192250158243,0,0,1.0432651321398123,0.4974265993023388,DNM1L
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),4/231,0.6194279286333257,0.8676192250158243,0,0,0.9367690543720958,0.448673897045917,MTMR9;HSPB1;VDAC1;DNM1L
GO_Biological_Process_2021,protein homotetramerization (GO:0051289),1/52,0.6207679886078132,0.8676192250158243,0,0,1.0432651321398123,0.4974265993023388,ALDOA
GO_Biological_Process_2021,positive regulation of developmental growth (GO:0048639),1/52,0.6207679886078132,0.8676192250158243,0,0,1.0432651321398123,0.4974265993023388,MACF1
GO_Biological_Process_2021,histone modification (GO:0016570),2/114,0.624671516377626,0.8718469895507479,0,0,0.9497372518489684,0.4468792434292531,PADI2;PHB
GO_Biological_Process_2021,regulation of immune effector process (GO:0002697),1/53,0.6277830344286087,0.8718469895507479,0,0,1.0231500836120402,0.4763384269642158,PHB2
GO_Biological_Process_2021,regulation of DNA replication (GO:0006275),1/53,0.6277830344286087,0.8718469895507479,0,0,1.0231500836120402,0.4763384269642158,DHX9
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity (GO:2000117),1/53,0.6277830344286087,0.8718469895507479,0,0,1.0231500836120402,0.4763384269642158,AQP1
GO_Biological_Process_2021,bicellular tight junction assembly (GO:0070830),1/53,0.6277830344286087,0.8718469895507479,0,0,1.0231500836120402,0.4763384269642158,TBCD
GO_Biological_Process_2021,IRE1-mediated unfolded protein response (GO:0036498),1/53,0.6277830344286087,0.8718469895507479,0,0,1.0231500836120402,0.4763384269642158,VAPB
GO_Biological_Process_2021,tumor necrosis factor-mediated signaling pathway (GO:0033209),2/116,0.6341134271273593,0.8730856387046289,0,0,0.9329795879344136,0.4249977971118949,PSME1;ILK
GO_Biological_Process_2021,regulation of focal adhesion assembly (GO:0051893),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,MACF1
GO_Biological_Process_2021,regulation of humoral immune response (GO:0002920),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,PHB2
GO_Biological_Process_2021,regulation of proteasomal protein catabolic process (GO:0061136),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,PSME1
GO_Biological_Process_2021,positive regulation of leukocyte chemotaxis (GO:0002690),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,ANO6
GO_Biological_Process_2021,inorganic anion transport (GO:0015698),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,ANO6
GO_Biological_Process_2021,striated muscle contraction (GO:0006941),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,ALDOA
GO_Biological_Process_2021,regulation of cellular amino acid metabolic process (GO:0006521),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,PSME1
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),1/54,0.63466866032457,0.8730856387046289,0,0,1.0037940935192782,0.4563772040435828,GSTP1
GO_Biological_Process_2021,regulation of blood vessel endothelial cell migration (GO:0043535),1/55,0.6414272475962141,0.8796141439316283,0,0,0.9851549919484702,0.4374674441655692,HSPB1
GO_Biological_Process_2021,positive regulation of response to DNA damage stimulus (GO:2001022),1/55,0.6414272475962141,0.8796141439316283,0,0,0.9851549919484702,0.4374674441655692,DHX9
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),1/55,0.6414272475962141,0.8796141439316283,0,0,0.9851549919484702,0.4374674441655692,AQP1
GO_Biological_Process_2021,tight junction assembly (GO:0120192),1/56,0.6480611336646864,0.8859313307970844,0,0,0.967193675889328,0.4195398377574741,TBCD
GO_Biological_Process_2021,negative regulation of metabolic process (GO:0009892),1/56,0.6480611336646864,0.8859313307970844,0,0,0.967193675889328,0.4195398377574741,GSTP1
GO_Biological_Process_2021,sensory organ development (GO:0007423),1/56,0.6480611336646864,0.8859313307970844,0,0,0.967193675889328,0.4195398377574741,SMOC1
GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,RIPK2
GO_Biological_Process_2021,dicarboxylic acid metabolic process (GO:0043648),1/57,0.6545726133725754,0.8874070159351063,0,0,0.9498738354037268,0.4025306521168366,SDHA
GO_Biological_Process_2021,regulation of bone mineralization (GO:0030500),1/57,0.6545726133725754,0.8874070159351063,0,0,0.9498738354037268,0.4025306521168366,ANO6
GO_Biological_Process_2021,eye development (GO:0001654),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,SMOC1
GO_Biological_Process_2021,regulation of phagocytosis (GO:0050764),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,LMAN2
GO_Biological_Process_2021,icosanoid metabolic process (GO:0006690),1/57,0.6545726133725754,0.8874070159351063,0,0,0.9498738354037268,0.4025306521168366,PON2
GO_Biological_Process_2021,"positive regulation of gene expression, epigenetic (GO:0045815)",1/57,0.6545726133725754,0.8874070159351063,0,0,0.9498738354037268,0.4025306521168366,PADI2
GO_Biological_Process_2021,positive regulation of mitotic cell cycle phase transition (GO:1901992),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,PHB2
GO_Biological_Process_2021,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,GSTP1
GO_Biological_Process_2021,mitochondrial respiratory chain complex I assembly (GO:0032981),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,ACAD9
GO_Biological_Process_2021,muscle organ development (GO:0007517),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,FHL1
GO_Biological_Process_2021,negative regulation of neuron projection development (GO:0010977),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,STX1B
GO_Biological_Process_2021,autophagosome assembly (GO:0000045),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,STX17
GO_Biological_Process_2021,NADH dehydrogenase complex assembly (GO:0010257),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,ACAD9
GO_Biological_Process_2021,membrane lipid biosynthetic process (GO:0046467),1/58,0.6609639392608307,0.8874070159351063,0,0,0.9331617086193744,0.3863812001720439,VAPB
GO_Biological_Process_2021,epithelium development (GO:0060429),2/122,0.6613246793048045,0.8874070159351063,0,0,0.8860581289736603,0.3663942208721787,BDH2;VDAC1
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),5/300,0.6518991807149038,0.8874070159351063,0,0,0.9003538834047309,0.3852302382859783,CD151;SMOC1;CAPG;JAM2;ICAM1
GO_Biological_Process_2021,regulation of mRNA catabolic process (GO:0061013),2/122,0.6613246793048045,0.8874070159351063,0,0,0.8860581289736603,0.3663942208721787,PSME1;HSPB1
GO_Biological_Process_2021,positive regulation of apoptotic signaling pathway (GO:2001235),1/59,0.667237322533468,0.8907822096144363,0,0,0.9170258620689656,0.3710373667841007,DNM1L
GO_Biological_Process_2021,negative regulation of autophagy (GO:0010507),1/59,0.667237322533468,0.8907822096144363,0,0,0.9170258620689656,0.3710373667841007,MTMR9
GO_Biological_Process_2021,mitotic DNA damage checkpoint signaling (GO:0044773),1/59,0.667237322533468,0.8907822096144363,0,0,0.9170258620689656,0.3710373667841007,BRSK1
GO_Biological_Process_2021,endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),3/185,0.666585062743918,0.8907822096144363,0,0,0.8759232570707981,0.3552635428459746,STX17;VAPB;LMAN2
GO_Biological_Process_2021,selective autophagy (GO:0061912),1/59,0.667237322533468,0.8907822096144363,0,0,0.9170258620689656,0.3710373667841007,PHB2
GO_Biological_Process_2021,regulation of phosphorylation (GO:0042325),2/125,0.6743106264108756,0.8956648745943848,0,0,0.8643140382357503,0.3405953965121538,HSPB1;ILK
GO_Biological_Process_2021,regulation of protein secretion (GO:0050708),2/125,0.6743106264108756,0.8956648745943848,0,0,0.8643140382357503,0.3405953965121538,PICK1;DNM1L
GO_Biological_Process_2021,apical junction assembly (GO:0043297),1/60,0.6733949339483988,0.8956648745943848,0,0,0.9014369933677228,0.356449186492752,TBCD
GO_Biological_Process_2021,cellular response to chemokine (GO:1990869),1/60,0.6733949339483988,0.8956648745943848,0,0,0.9014369933677228,0.356449186492752,DOCK8
GO_Biological_Process_2021,protein targeting (GO:0006605),2/125,0.6743106264108756,0.8956648745943848,0,0,0.8643140382357503,0.3405953965121538,MFF;GDAP1
GO_Biological_Process_2021,negative regulation of growth (GO:0045926),2/126,0.6785486426426232,0.8985628994994737,0,0,0.8572998154170696,0.3324601061386599,FHL1;PHB
GO_Biological_Process_2021,negative regulation of cell growth (GO:0030308),2/126,0.6785486426426232,0.8985628994994737,0,0,0.8572998154170696,0.3324601061386599,FHL1;PHB
GO_Biological_Process_2021,phosphatidylinositol biosynthetic process (GO:0006661),2/126,0.6785486426426232,0.8985628994994737,0,0,0.8572998154170696,0.3324601061386599,ARF3;MTMR9
GO_Biological_Process_2021,response to light stimulus (GO:0009416),1/61,0.6794389041540653,0.8988339085226837,0,0,0.8863677536231884,0.3425704670154498,BRSK1
GO_Biological_Process_2021,stress-activated MAPK cascade (GO:0051403),1/62,0.6853713249649692,0.9039454799085256,0,0,0.8717925873129009,0.3293584510365662,RIPK2
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity (GO:2001056),1/62,0.6853713249649692,0.9039454799085256,0,0,0.8717925873129009,0.3293584510365662,RIPK2
GO_Biological_Process_2021,response to retinoic acid (GO:0032526),1/62,0.6853713249649692,0.9039454799085256,0,0,0.8717925873129009,0.3293584510365662,AQP1
GO_Biological_Process_2021,positive regulation of Ras protein signal transduction (GO:0046579),1/63,0.6911942496623149,0.9061556613072947,0,0,0.857687587657784,0.3167735141770664,NET1
GO_Biological_Process_2021,positive regulation of DNA metabolic process (GO:0051054),1/63,0.6911942496623149,0.9061556613072947,0,0,0.857687587657784,0.3167735141770664,DHX9
GO_Biological_Process_2021,cellular response to insulin stimulus (GO:0032869),2/129,0.6909936516678009,0.9061556613072947,0,0,0.8369199081722414,0.3093462217951752,NAMPT;PDK2
GO_Biological_Process_2021,organonitrogen compound catabolic process (GO:1901565),1/63,0.6911942496623149,0.9061556613072947,0,0,0.857687587657784,0.3167735141770664,NAGK
GO_Biological_Process_2021,cell cycle G1/S phase transition (GO:0044843),1/63,0.6911942496623149,0.9061556613072947,0,0,0.857687587657784,0.3167735141770664,CUL2
GO_Biological_Process_2021,actin cytoskeleton reorganization (GO:0031532),1/63,0.6911942496623149,0.9061556613072947,0,0,0.857687587657784,0.3167735141770664,PAK1
GO_Biological_Process_2021,positive regulation of canonical Wnt signaling pathway (GO:0090263),2/130,0.6950530400624895,0.9063503077366234,0,0,0.8303388964577657,0.3020499887332032,PSME1;ILK
GO_Biological_Process_2021,regulation of innate immune response (GO:0045088),1/64,0.6969096937469815,0.9063503077366234,0,0,0.8440303657694962,0.3047788931177072,DHX9
GO_Biological_Process_2021,regulation of cilium assembly (GO:1902017),1/64,0.6969096937469815,0.9063503077366234,0,0,0.8440303657694962,0.3047788931177072,CROCC
GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),1/64,0.6969096937469815,0.9063503077366234,0,0,0.8440303657694962,0.3047788931177072,HSPB1
GO_Biological_Process_2021,regulation of primary metabolic process (GO:0080090),2/130,0.6950530400624895,0.9063503077366234,0,0,0.8303388964577657,0.3020499887332032,OPA3;PSME1
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),2/130,0.6950530400624895,0.9063503077366234,0,0,0.8303388964577657,0.3020499887332032,BRSK1;PPME1
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),1/64,0.6969096937469815,0.9063503077366234,0,0,0.8440303657694962,0.3047788931177072,PSME1
GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),3/194,0.6975648058781487,0.9063503077366234,0,0,0.8342631533773925,0.3004680988128008,DHX9;PSME1;ILK
GO_Biological_Process_2021,Golgi organization (GO:0007030),2/130,0.6950530400624895,0.9063503077366234,0,0,0.8303388964577657,0.3020499887332032,STX17;LMAN2
GO_Biological_Process_2021,cell cycle G2/M phase transition (GO:0044839),2/131,0.6990683381599652,0.9065070141718244,0,0,0.8238599159326616,0.2949474323120418,BRSK1;PPME1
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),8/496,0.6988308455644876,0.9065070141718244,0,0,0.8693065710004086,0.3115130201156788,BRSK1;PAK1;PRDX4;PICK1;ILK;PAK3;PDK2;MARK1
GO_Biological_Process_2021,chemical homeostasis (GO:0048878),1/65,0.7025196359893287,0.9073923574206992,0,0,0.8307999320652174,0.2933404406149915,VGF
